pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
22,12.05,11,3,1,1385263800,-87.68536202,41.92170149,-87.65591185,0.2,17031071000,Credit Card,Taxi Affiliation Services,900,7,2.4
7,6.25,9,0,1,1379810700,-87.66567684,41.92170149,-87.65591185,0,17031071000,Cash,Taxi Affiliation Services,360,7,0
7,4.45,11,15,7,1416065400,-87.65106188,41.92170149,-87.65591185,0.4,17031071000,Cash,Choice Taxi Association,180,7,0
7,7.25,12,19,2,1418671800,-87.65106188,41.93453972,-87.6430228,1.5,17031063301,Credit Card,Northwest Management LLC,600,6,0
7,5.85,2,0,1,1359849600,-87.65615683,41.93453972,-87.6430228,0.6,17031063301,Cash,Dispatch Taxi Affiliation,300,6,0
24,14.05,3,20,6,1363380300,-87.67531162,41.93453972,-87.6430228,0.2,17031063301,Credit Card,Blue Ribbon Taxi Association Inc.,1620,6,3.2
6,3.25,11,20,5,1384461900,-87.63985386,41.93453972,-87.6430228,0,17031063301,Cash,,0,6,0
6,16.05,12,23,6,1388187000,-87.64600707,41.85934972,-87.61735801,6.7,17031330100,Credit Card,Choice Taxi Association,840,33,3.2
6,16.05,5,10,6,1431081900,-87.64069808,41.85934972,-87.61735801,6.4,17031330100,Cash,,900,33,0
33,5.45,11,12,6,1384518600,-87.6241353,41.85934972,-87.61735801,0.1,17031330100,Cash,,240,33,0
7,12.45,6,7,2,1370244600,-87.63415609,41.85934972,-87.61735801,0.2,17031330100,Credit Card,Blue Ribbon Taxi Association Inc.,1020,33,2.45
24,7.05,8,22,4,1377728100,-87.67531162,41.90602597,-87.67531162,0.16,17031241400,Cash,,480,24,0
7,6.65,6,2,1,1404009000,-87.66407824,41.90602597,-87.67531162,1.5,17031241400,Cash,Dispatch Taxi Affiliation,480,24,0
6,11.25,9,23,7,1379201400,-87.66126522,41.90602597,-87.67531162,0,17031241400,Cash,Dispatch Taxi Affiliation,960,24,0
22,4.65,11,22,5,1415918700,-87.67995477,41.90602597,-87.67531162,0,17031241400,Credit Card,Taxi Affiliation Services,120,24,2
24,3.25,12,3,6,1481252400,-87.67531162,41.90602597,-87.67531162,0,17031241400,Cash,Blue Ribbon Taxi Association Inc.,60,24,0
24,4.45,1,1,1,1422150300,-87.67960029,41.90602597,-87.67531162,0.6,17031241400,Cash,Taxi Affiliation Services,180,24,0
24,4.25,10,23,5,1445557500,-87.67531162,41.90602597,-87.67531162,0.4,17031241400,Cash,Taxi Affiliation Services,120,24,0
22,5.85,1,19,7,1420918200,-87.67144577,41.90602597,-87.67531162,0.9,17031241400,Cash,,420,24,0
28,10.25,11,0,1,1415493900,-87.64295867,41.90602597,-87.67531162,0.2,17031241400,Cash,Taxi Affiliation Services,420,24,0
24,7.45,12,1,7,1418435100,-87.68364292,41.89265811,-87.65253448,0.1,17031243500,Cash,Taxi Affiliation Services,420,24,0
8,7.65,2,22,1,1391381100,-87.63086503,41.89265811,-87.65253448,2.2,17031243500,Cash,Taxi Affiliation Services,480,24,0
24,6.45,11,19,7,1416682800,-87.67960029,41.89265811,-87.65253448,0,17031243500,Cash,Taxi Affiliation Services,420,24,0
8,9.45,6,20,7,1402777800,-87.6309636,41.89265811,-87.65253448,2.1,17031243500,Cash,KOAM Taxi Association,840,24,0
28,5.25,5,22,6,1367619300,-87.67165362,41.89235505,-87.67450679,1,17031243100,Cash,,240,24,0
5,10.65,5,19,6,1401479100,-87.67582193,41.8995898,-87.67471913,0.26,17031242200,Cash,,1080,24,0
7,8.05,5,19,4,1367435700,-87.66407824,41.8995898,-87.67471913,0,17031242200,Cash,Taxi Affiliation Services,600,24,0
24,3.25,11,0,6,1415925900,-87.67471913,41.8995898,-87.67471913,0,17031242200,Cash,,0,24,0
24,5.05,2,19,2,1392665400,-87.68364292,41.89950655,-87.67960029,0,17031242300,Credit Card,Taxi Affiliation Services,240,24,2
24,4.85,10,22,6,1381531500,-87.68468595,41.89950655,-87.67960029,0,17031242300,Cash,Taxi Affiliation Services,240,24,0
24,8.65,6,3,7,1372475700,-87.67531162,41.89950655,-87.67960029,2.1,17031242300,Cash,Dispatch Taxi Affiliation,660,24,0
7,11.65,9,21,1,1378071900,-87.66089257,41.90752008,-87.6266589,3.8,17031080100,Cash,,960,8,0
7,7.25,11,23,7,1384038900,-87.65591185,41.90752008,-87.6266589,0,17031080100,Cash,Taxi Affiliation Services,540,8,0
7,6.65,1,4,7,1390019400,-87.65106188,41.90752008,-87.6266589,0.1,17031080100,Cash,Taxi Affiliation Services,300,8,0
6,9.65,10,21,7,1382822100,-87.65156259,41.90752008,-87.6266589,0,17031080100,Credit Card,Blue Ribbon Taxi Association Inc.,600,8,3
3,11.25,11,21,6,1416603600,-87.64537876,41.90752008,-87.6266589,0,17031080100,Cash,Taxi Affiliation Services,540,8,0
7,8.45,1,3,1,1359255600,-87.65131088,41.90752008,-87.6266589,1.4,17031080100,Cash,Dispatch Taxi Affiliation,480,8,0
32,10.85,9,9,3,1410255000,-87.63140653,41.870415,-87.67508562,3.3,17031838200,Credit Card,Dispatch Taxi Affiliation,900,28,0
28,3.25,8,16,4,1407948300,-87.67508562,41.870415,-87.67508562,0,17031838200,Cash,Taxi Affiliation Services,0,28,0
41,20.85,4,10,4,1427883300,-87.60128512,41.870415,-87.67508562,0.5,17031838200,Cash,Blue Ribbon Taxi Association Inc.,1740,28,0
27,26.85,2,4,4,1391572800,-87.70589713,41.81294894,-87.61785968,1.2,,Cash,,1800,38,0
39,8.25,6,14,6,1434117600,-87.59618334,41.81294894,-87.61785968,2.3,,Credit Card,Taxi Affiliation Services,480,38,1.5
19,4.05,5,5,1,1367730000,-87.76550161,41.92726096,-87.76550161,0,,Cash,Taxi Affiliation Services,60,19,0
12,15.25,6,17,7,1434819600,-87.75835359,41.92726096,-87.76550161,0.3,,Cash,Taxi Affiliation Services,1500,19,0
30,24.05,4,8,4,1398845700,-87.71400381,41.92726096,-87.76550161,8.7,,Cash,Taxi Affiliation Services,2520,19,0
19,4.25,8,1,7,1409362200,-87.76550161,41.92726096,-87.76550161,0.3,,Credit Card,,120,19,1.05
21,8.05,4,5,7,1365829200,-87.71121059,41.92726096,-87.76550161,0,,Cash,Taxi Affiliation Services,540,19,0
7,9.25,1,2,7,1422671400,-87.65615683,41.9283914,-87.70490724,1.9,17031220500,Cash,,600,22,0
6,6.65,1,21,5,1420750800,-87.64347096,41.93623718,-87.65641153,1.7,17031062900,Cash,Taxi Affiliation Services,480,6,0
6,5.85,7,20,7,1405801800,-87.63857492,41.93623718,-87.65641153,1.2,17031062900,Cash,,360,6,0
6,4.85,1,3,1,1358653500,-87.67096638,41.93623718,-87.65641153,0,17031062900,Credit Card,Dispatch Taxi Affiliation,180,6,4
6,5.05,6,0,1,1372551300,-87.65177051,41.93623718,-87.65641153,0,17031062900,Cash,Taxi Affiliation Services,300,6,0
24,8.85,6,2,1,1434853800,-87.67531162,41.93623718,-87.65641153,3,17031062900,Cash,,540,6,0
6,3.45,3,22,7,1363473000,-87.66126522,41.93623718,-87.65641153,0,17031062900,Cash,Blue Ribbon Taxi Association Inc.,60,6,0
5,8.65,11,19,6,1384543800,-87.6761825,41.93623718,-87.65641153,0,17031062900,Cash,Taxi Affiliation Services,780,6,0
3,8.85,2,18,1,1424025000,-87.64537876,41.93623718,-87.65641153,2.4,17031062900,Credit Card,,780,6,2
7,7.65,1,1,1,1390093200,-87.65131088,41.90585777,-87.63086503,2,17031080202,Credit Card,,600,8,3
7,6.45,9,21,2,1443474000,-87.63415609,41.90585777,-87.63086503,1.5,17031080202,Cash,,300,8,0
5,14.45,10,22,7,1382221800,-87.6761825,41.90585777,-87.63086503,0.3,17031080202,Cash,Taxi Affiliation Services,840,8,0
7,5.65,11,12,5,1385037900,-87.64118366,41.90585777,-87.63086503,0,17031080202,Cash,Dispatch Taxi Affiliation,360,8,0
8,3.25,7,6,2,1374472800,-87.63086503,41.90585777,-87.63086503,0,17031080202,Cash,Taxi Affiliation Services,0,8,0
24,10.05,6,16,6,1402071300,-87.65253448,41.90585777,-87.63086503,1.7,17031080202,Cash,Taxi Affiliation Services,1020,8,0
6,7.85,10,0,2,1381708800,-87.65680391,41.92208254,-87.63415609,0.1,17031071400,Cash,Taxi Affiliation Services,600,7,0
7,5.65,1,15,1,1420991100,-87.65591185,41.92208254,-87.63415609,0,17031071400,Cash,Blue Ribbon Taxi Association Inc.,300,7,0
3,11.75,12,1,1,1480814100,-87.65302179,41.92208254,-87.63415609,3.5,17031071400,Cash,Taxi Affiliation Services,540,7,0
6,5.65,6,23,5,1371771000,-87.64672973,41.92208254,-87.63415609,0,17031071400,Cash,Taxi Affiliation Services,300,7,0
6,7.25,11,19,7,1385840700,-87.64396537,41.92208254,-87.63415609,0,17031071400,Cash,Blue Ribbon Taxi Association Inc.,480,7,0
7,5.25,2,20,5,1392324300,-87.65591185,41.92208254,-87.63415609,0,17031071400,Cash,Taxi Affiliation Services,300,7,0
24,10.45,5,20,5,1399581000,-87.6698378,41.92208254,-87.63415609,2.8,17031071400,Cash,Taxi Affiliation Services,960,7,0
8,7.25,4,8,2,1366013700,-87.63086503,41.89092203,-87.61886836,0,17031081403,Cash,Taxi Affiliation Services,480,8,0
22,14.45,7,2,1,1436666400,-87.69975441,41.89092203,-87.61886836,0.3,17031081403,Credit Card,Taxi Affiliation Services,840,8,0
3,12.85,10,1,1,1413683100,-87.65302179,41.89092203,-87.61886836,10.4,17031081403,Cash,3152 - 97284 Crystal Abernathy,600,8,0
7,10.65,10,19,3,1444158000,-87.63415609,41.89092203,-87.61886836,0.2,17031081403,Cash,Taxi Affiliation Services,660,8,0
41,18.25,2,14,2,1361196000,-87.58314372,41.89092203,-87.61886836,0.4,17031081403,Cash,Taxi Affiliation Services,840,8,0
6,12.85,11,3,7,1414811700,-87.64396537,41.89092203,-87.61886836,0.2,17031081403,Cash,Blue Ribbon Taxi Association Inc.,780,8,0
6,12.25,7,20,5,1374785100,-87.65156259,41.89092203,-87.61886836,0,17031081403,Cash,Blue Ribbon Taxi Association Inc.,1020,8,0
24,8.45,7,18,7,1374948000,-87.66495392,41.89092203,-87.61886836,0,17031081403,Cash,Northwest Management LLC,480,8,0
6,11.45,11,23,3,1385507700,-87.63857492,41.89092203,-87.61886836,0,17031081403,Cash,Choice Taxi Association,600,8,0
8,6.05,12,19,2,1387827000,-87.63086503,41.89092203,-87.61886836,1.2,17031081403,Credit Card,,420,8,1
7,10.65,11,15,7,1446909300,-87.63415609,41.89092203,-87.61886836,3,17031081403,Cash,Taxi Affiliation Services,1020,8,0
6,11.05,9,3,1,1379818800,-87.63857492,41.89092203,-87.61886836,0.38,17031081403,Cash,,600,8,0
7,8.85,10,20,5,1380833100,-87.63589095,41.89092203,-87.61886836,0,17031081403,Cash,Blue Ribbon Taxi Association Inc.,420,8,0
6,17.65,7,17,6,1435944600,-87.6615451,41.89092203,-87.61886836,5.8,17031081403,Credit Card,Taxi Affiliation Services,1800,8,3.5
8,9.45,11,16,7,1384620300,-87.64990723,41.89092203,-87.61886836,0.1,17031081403,Credit Card,Taxi Affiliation Services,900,8,2.5
7,13.05,7,23,7,1406416500,-87.64629348,41.89092203,-87.61886836,3,17031081403,Cash,Taxi Affiliation Services,1500,8,0
22,9.25,5,22,6,1399675500,-87.68508211,41.95577179,-87.7012131,3,17031160602,Credit Card,,600,16,2
17,20.85,9,7,7,1379747700,-87.80602,41.94651142,-87.80602,0,,Cash,Taxi Affiliation Services,0,17,0
16,23.25,4,0,3,1461630600,-87.72345239,41.94651142,-87.80602,4.7,,Cash,,2460,17,0
6,12.45,6,0,1,1435451400,-87.64707851,41.92112591,-87.69975441,4.1,17031221300,Cash,,1080,22,0
7,9.45,8,4,1,1407038400,-87.64621098,41.92127311,-87.68508211,2.7,17031221600,Credit Card,Dispatch Taxi Affiliation,720,22,3
7,7.85,5,23,7,1368315900,-87.64621098,41.92127311,-87.68508211,2.3,17031221600,Cash,,540,22,0
28,9.45,7,18,5,1435861800,-87.67508562,41.89973739,-87.66495392,2.3,17031242000,Credit Card,4615 - 83503 Tyrone Henderson,720,24,0
7,10.05,10,20,6,1414786500,-87.65106188,41.89973739,-87.66495392,2.4,17031242000,Cash,Choice Taxi Association,960,24,0
24,3.85,3,0,1,1363480200,-87.6698378,41.89973739,-87.66495392,0,17031242000,Cash,Dispatch Taxi Affiliation,120,24,0
35,8.05,8,14,3,1438696800,-87.61867777,41.79235722,-87.61793138,0.1,,Cash,Taxi Affiliation Services,480,40,0
42,8.65,7,9,3,1375174800,-87.59492544,41.79235722,-87.61793138,0,,Cash,Taxi Affiliation Services,480,40,0
24,15.05,5,14,7,1368885600,-87.67531162,41.93465916,-87.64672973,0.2,17031063400,Cash,Taxi Affiliation Services,1680,6,0
6,6.85,12,17,7,1387647000,-87.66879444,41.93465916,-87.64672973,1.6,17031063400,Credit Card,,480,6,2
6,4.25,3,23,7,1427584500,-87.65177051,41.93465916,-87.64672973,0.5,17031063400,Cash,Taxi Affiliation Services,120,6,0
6,11.85,3,1,7,1394847900,-87.63985386,41.93465916,-87.64672973,3.4,17031063400,Credit Card,Taxi Affiliation Services,1380,6,4.4
7,8.65,5,3,7,1368241200,-87.64118366,41.93465916,-87.64672973,0,17031063400,Credit Card,Taxi Affiliation Services,600,6,2
6,7.05,4,21,7,1397943900,-87.65156259,41.92861905,-87.68536202,1.6,17031830900,Cash,Taxi Affiliation Services,540,22,0
6,13.25,5,18,6,1400264100,-87.6519704,41.92861905,-87.68536202,0.2,17031830900,Cash,Taxi Affiliation Services,1380,22,0
6,11.85,7,1,1,1374370200,-87.6430228,41.89253687,-87.65986432,0,17031243400,Cash,Taxi Affiliation Services,1020,24,0
24,5.65,10,19,6,1382125500,-87.66495392,41.89253687,-87.65986432,0,17031243400,Cash,Taxi Affiliation Services,300,24,0
7,10.25,3,21,7,1394312400,-87.65131088,41.89253687,-87.65986432,3.2,17031243400,Credit Card,,780,24,2
8,6.65,10,21,6,1412371800,-87.64990723,41.89253687,-87.65986432,1.8,17031243400,Cash,Choice Taxi Association,360,24,0
6,13.05,3,10,6,1426847400,-87.63857492,41.88498719,-87.62099291,4.8,17031320100,Credit Card,Choice Taxi Association,660,32,3.25
33,8.45,3,11,2,1393846200,-87.6241353,41.88498719,-87.62099291,2.3,17031320100,Credit Card,Northwest Management LLC,600,32,2
41,16.65,9,16,5,1411661700,-87.58314372,41.88498719,-87.62099291,7,17031320100,Credit Card,Taxi Affiliation Services,840,32,3.5
8,8.05,4,13,4,1430312400,-87.64149153,41.88498719,-87.62099291,1.8,17031320100,Cash,,660,32,0
6,12.65,3,22,3,1362522600,-87.64672973,41.88498719,-87.62099291,4.9,17031320100,Credit Card,,600,32,0
8,7.85,9,9,4,1443603600,-87.6309636,41.88498719,-87.62099291,0.1,17031320100,Cash,Taxi Affiliation Services,540,32,0
6,15.85,8,16,7,1377362700,-87.64396537,41.88498719,-87.62099291,6.1,17031320100,Credit Card,,1080,32,2
33,10.65,5,16,6,1401468300,-87.6241353,41.88498719,-87.62099291,2.8,17031320100,Credit Card,Taxi Affiliation Services,900,32,3
28,6.85,1,11,3,1421146800,-87.64295867,41.88498719,-87.62099291,1.6,17031320100,Cash,Top Cab Affiliation,480,32,0
33,9.65,5,11,3,1401189300,-87.6241353,41.88498719,-87.62099291,2.8,17031320100,Credit Card,,660,32,3
7,12.85,11,7,5,1384415100,-87.64629348,41.88498719,-87.62099291,4.8,17031320100,Dispute,KOAM Taxi Association,660,32,0
77,18.65,2,8,4,1423037700,-87.66418824,41.88498719,-87.62099291,8.2,17031320100,Cash,KOAM Taxi Association,1200,32,0
6,12.65,7,9,2,1372670100,-87.63985386,41.88498719,-87.62099291,0.2,17031320100,Cash,Taxi Affiliation Services,780,32,0
3,16.45,5,8,2,1431937800,-87.66038946,41.88498719,-87.62099291,0,17031320100,Cash,Blue Ribbon Taxi Association Inc.,1200,32,0
6,14.65,9,23,1,1378076400,-87.65177051,41.88498719,-87.62099291,5.8,17031320100,Cash,,900,32,0
7,14.25,1,22,4,1391032800,-87.63415609,41.88498719,-87.62099291,0,17031320100,Cash,Taxi Affiliation Services,1260,32,0
6,13.45,7,10,7,1405765800,-87.64396537,41.88498719,-87.62099291,4.9,17031320100,Cash,,960,32,0
6,12.65,8,2,6,1440123300,-87.65177051,41.88498719,-87.62099291,5.1,17031320100,Credit Card,Dispatch Taxi Affiliation,660,32,2.5
28,10.25,4,23,4,1398294900,-87.67165362,41.88498719,-87.62099291,3,17031320100,Credit Card,,720,32,3
6,13.65,10,11,5,1382614200,-87.64069808,41.88498719,-87.62099291,0,17031320100,Cash,Blue Ribbon Taxi Association Inc.,720,32,0
7,11.25,8,20,5,1407442500,-87.65400703,41.88498719,-87.62099291,3.1,17031320100,Cash,,1020,32,0
7,12.65,11,3,6,1447988400,-87.65131088,41.88498719,-87.62099291,4.8,17031320100,Cash,Top Cab Affiliation,720,32,0
6,14.05,7,3,1,1436672700,-87.65156259,41.88498719,-87.62099291,0.3,17031320100,Credit Card,Blue Ribbon Taxi Association Inc.,840,32,2.8
7,12.25,3,20,6,1394828100,-87.66407824,41.88498719,-87.62099291,3.5,17031320100,Credit Card,,1140,32,3
8,7.85,11,1,5,1448499600,-87.63086503,41.88498719,-87.62099291,0.1,17031320100,Credit Card,Taxi Affiliation Services,480,32,2
8,7.65,5,20,4,1400703300,-87.64990723,41.92927253,-87.67380724,2,17031070700,Cash,,540,7,0
16,3.25,8,17,2,1439830800,-87.72345239,41.95358213,-87.72345239,0,,Cash,Taxi Affiliation Services,0,16,0
16,4.65,5,20,7,1368302400,-87.72345239,41.95358213,-87.72345239,0.8,,Cash,,120,16,0
16,6.65,12,20,4,1451507400,-87.72345239,41.95358213,-87.72345239,0.5,,Cash,Dispatch Taxi Affiliation,540,16,0
16,3.25,7,7,3,1469516400,-87.72345239,41.95358213,-87.72345239,0.1,,No Charge,Dispatch Taxi Affiliation,60,16,0
4,10.25,2,3,2,1391398200,-87.68751552,41.95358213,-87.72345239,0.2,,Cash,Taxi Affiliation Services,660,16,0
16,3.25,10,21,7,1381007700,-87.72345239,41.95358213,-87.72345239,0,,Cash,Dispatch Taxi Affiliation,0,16,0
22,6.65,12,23,7,1386458100,-87.69975441,41.91918174,-87.72124856,1.7,17031220901,Cash,,420,22,0
7,7.05,7,22,7,1405808100,-87.65615683,41.94501015,-87.68092823,1.6,17031050800,Cash,,480,5,0
6,15.65,3,9,6,1395395100,-87.66126522,41.88099447,-87.63274649,6.2,17031839100,Cash,Dispatch Taxi Affiliation,960,32,0
32,6.05,4,14,7,1428156000,-87.63140653,41.88099447,-87.63274649,1,17031839100,Cash,Taxi Affiliation Services,420,32,0
6,15.65,7,8,4,1404894600,-87.64069808,41.88099447,-87.63274649,0.3,17031839100,Credit Card,Taxi Affiliation Services,960,32,3.1
6,15.05,8,16,7,1440866700,-87.63985386,41.88099447,-87.63274649,5.2,17031839100,Credit Card,,1320,32,3.76
28,5.65,7,10,2,1437388200,-87.64295867,41.88099447,-87.63274649,0.9,17031839100,Cash,Taxi Affiliation Services,300,32,0
8,7.85,7,7,4,1406099700,-87.63086503,41.88099447,-87.63274649,2.3,17031839100,Cash,Taxi Affiliation Services,480,32,0
6,16.05,6,8,5,1403769600,-87.64600707,41.88099447,-87.63274649,6.2,17031839100,Cash,,1140,32,0
28,6.25,8,2,7,1377915300,-87.64295867,41.88099447,-87.63274649,1.2,17031839100,Cash,,300,32,0
41,18.65,1,15,2,1421679600,-87.58314372,41.88099447,-87.63274649,7.8,17031839100,Cash,Taxi Affiliation Services,960,32,0
6,13.85,3,1,6,1363915800,-87.65156259,41.88099447,-87.63274649,3.4,17031839100,Credit Card,Dispatch Taxi Affiliation,900,32,4
77,20.85,11,9,2,1385371800,-87.66418824,41.88099447,-87.63274649,8.6,17031839100,Cash,KOAM Taxi Association,1860,32,0
24,8.25,5,9,2,1462785300,-87.65253448,41.88099447,-87.63274649,0,17031839100,Cash,Taxi Affiliation Services,660,32,0
8,8.85,7,17,5,1437672600,-87.64990723,41.88099447,-87.63274649,2,17031839100,Credit Card,,780,32,2
7,10.85,6,12,6,1402660800,-87.64629348,41.88099447,-87.63274649,3.4,17031839100,Cash,Taxi Affiliation Services,900,32,0
8,9.44,11,18,6,1417198500,-87.64990723,41.88099447,-87.63274649,2.5,17031839100,Cash,,840,32,0
8,7.85,2,6,5,1360824300,-87.63086503,41.88099447,-87.63274649,2.2,17031839100,Cash,,480,32,0
8,8.05,6,16,4,1403109900,-87.63086503,41.88099447,-87.63274649,1.5,17031839100,Cash,,720,32,0
33,6.05,6,10,4,1433932200,-87.63058006,41.88099447,-87.63274649,0,17031839100,Cash,Dispatch Taxi Affiliation,360,32,0
39,16.25,8,9,3,1407836700,-87.58747926,41.88099447,-87.63274649,6.3,17031839100,Credit Card,Taxi Affiliation Services,960,32,4.05
6,16.65,3,17,4,1395250200,-87.64600707,41.88099447,-87.63274649,0.3,17031839100,Cash,Blue Ribbon Taxi Association Inc.,1140,32,0
33,9.45,10,20,2,1444075200,-87.6241353,41.88099447,-87.63274649,2.4,17031839100,Cash,Top Cab Affiliation,780,32,0
8,8.05,6,19,1,1404068400,-87.63086503,41.88099447,-87.63274649,2.1,17031839100,Cash,Choice Taxi Association,600,32,0
7,10.85,9,11,2,1379331900,-87.64145976,41.88099447,-87.63274649,0.2,17031839100,Credit Card,Taxi Affiliation Services,780,32,3.25
6,12.25,4,10,5,1396520100,-87.63857492,41.88099447,-87.63274649,4.3,17031839100,Cash,,900,32,0
8,8.45,12,14,3,1388500200,-87.64090153,41.88099447,-87.63274649,1.9,17031839100,Cash,Dispatch Taxi Affiliation,780,32,0
3,15.25,7,10,6,1435918500,-87.65302179,41.88099447,-87.63274649,0.4,17031839100,Credit Card,Taxi Affiliation Services,720,32,3.05
24,7.25,9,7,6,1379056500,-87.65253448,41.88099447,-87.63274649,0,17031839100,Cash,Taxi Affiliation Services,420,32,0
28,6.85,9,12,6,1411734600,-87.64295867,41.88099447,-87.63274649,1.4,17031839100,Credit Card,,420,32,2
32,5.85,3,10,6,1396001700,-87.63140653,41.88099447,-87.63274649,0.09,17031839100,Cash,,420,32,0
24,9.65,8,6,3,1408429800,-87.66533766,41.88099447,-87.63274649,3.2,17031839100,Cash,,600,32,0
7,9.85,3,14,1,1425825900,-87.63415609,41.88099447,-87.63274649,3,17031839100,Credit Card,,720,32,3
24,7.65,7,4,7,1405137600,-87.66495392,41.88528132,-87.6572332,0,17031833000,Cash,Dispatch Taxi Affiliation,360,28,0
8,10.25,3,10,7,1394877600,-87.6309636,41.88528132,-87.6572332,0,17031833000,Cash,Taxi Affiliation Services,780,28,0
32,9.05,5,11,5,1401363000,-87.63140653,41.88528132,-87.6572332,2.7,17031833000,No Charge,Dispatch Taxi Affiliation,540,28,0
28,4.25,9,19,1,1380482100,-87.67165362,41.88528132,-87.6572332,0.4,17031833000,Cash,,120,28,0
7,12.05,8,11,7,1409396400,-87.63415609,41.88528132,-87.6572332,0,17031833000,Credit Card,Blue Ribbon Taxi Association Inc.,1020,28,2.6
6,12.05,10,23,6,1414798200,-87.65324399,41.93749397,-87.70998734,4.4,17031210601,Credit Card,Choice Taxi Association,840,21,2.6
14,7.05,5,4,7,1369454400,-87.72155906,41.99393013,-87.75835359,0,,Cash,Dispatch Taxi Affiliation,300,12,0
31,8.05,2,17,7,1361639700,-87.66756931,41.85718386,-87.62033462,0,,Cash,Taxi Affiliation Services,480,33,0
31,8.25,3,8,6,1395388800,-87.66756931,41.85718386,-87.62033462,0.1,,Credit Card,Taxi Affiliation Services,540,33,2
39,14.5,5,18,3,1464112800,-87.59618334,41.85718386,-87.62033462,4.6,,Cash,Taxi Affiliation Services,780,33,0
60,12.05,4,9,1,1396777500,-87.64878795,41.85718386,-87.62033462,0,,Cash,Taxi Affiliation Services,600,33,0
33,3.85,2,8,6,1424421900,-87.62033462,41.85718386,-87.62033462,0.4,,Cash,,60,33,0
6,5.25,2,2,1,1392517800,-87.67096638,41.9289459,-87.66089257,0,17031070500,Cash,Taxi Affiliation Services,240,7,0
7,4.45,8,5,1,1375592400,-87.64145976,41.92926299,-87.63589095,0.7,17031070101,Cash,,120,7,0
7,3.25,9,15,7,1410018300,-87.63589095,41.92926299,-87.63589095,0,17031070101,Credit Card,,0,7,0.65
6,6.45,8,12,7,1406983500,-87.65177051,41.92926299,-87.63589095,1.2,17031070101,Credit Card,Dispatch Taxi Affiliation,480,7,1.5
7,6.05,8,21,6,1440795600,-87.63415609,41.92926299,-87.63589095,0,17031070101,Cash,Blue Ribbon Taxi Association Inc.,480,7,0
